ID;LONGITUDE;LATITUDE
1127;-51132262;-29995524
1128;-51137503;-29998549
1129;-51137793;-29999053
1130;-51139762;-29999273
1131;-51137883;-30002600
1132;-51142650;-30005593
1133;-51135153;-30003085
1134;-51262557;-30053563
1135;-51226183;-30012075
1136;-51256376;-30021844
1137;-51262179;-30015181
1138;-51257266;-30019401
1139;-51256940;-30020302
1140;-51262244;-30012950
1141;-51262590;-30012772
1142;-51221560;-29993340
1143;-51222036;-29993151
1144;-51259725;-29987574
1145;-51260789;-29987473
1146;-51257788;-29987587
1147;-51261372;-29988682
1148;-51259370;-30020761
1149;-51206207;-29987441
1150;-51230317;-29990516
1151;-51193994;-29992004
1152;-51193602;-29992144
1153;-51195700;-29991777
1154;-51194617;-29992126
1155;-51194507;-29991797
1156;-51207745;-29997723
1157;-51200585;-29982029
1158;-51199888;-29982202
1159;-51206990;-29997968
1160;-51200718;-29978480
1161;-51191048;-29994697
1162;-51190647;-29994981
1163;-51196796;-29994962
1164;-51196592;-29994341
1165;-51136547;-29993532
1166;-51136249;-29993453
1167;-51134783;-30001484
1168;-51147825;-29997965
1169;-51146199;-29997934
1170;-51150184;-29998016
1171;-51154281;-29998092
1172;-51153381;-29998080
1173;-51145358;-29997918
1174;-51142665;-29997855
1175;-51151794;-29998049
1176;-51138363;-29997897
1177;-51137507;-29997880
1178;-51155241;-29998153
1179;-51136283;-29998360
1180;-51135574;-29998665
1181;-51131961;-29998343
1182;-51132849;-29997960
1183;-51114902;-29964333
1184;-51114415;-29963845
1185;-51122923;-29988403
1186;-51122104;-29987689
1187;-51115078;-29969330
1188;-51115140;-29968397
1189;-51160997;-30210703
1190;-51161787;-30210672
1191;-51160717;-30203810
1192;-51161714;-30206519
1193;-51187763;-30187059
1194;-51188342;-30187334
1195;-51186590;-30184962
1196;-51186555;-30185017
1197;-51194505;-29976385
1198;-51194109;-29976480
1199;-51193961;-29976022
1200;-51197685;-29976473
1201;-51197908;-29976184
1202;-51202184;-29978202
1203;-51192232;-29993224
1204;-51190745;-29992320
1205;-51197207;-29976450
1206;-51197097;-29976111
1207;-51188940;-29976516
1208;-51201238;-29993193
1209;-51199894;-29993495
1210;-51197012;-29976503
1211;-51199723;-29992955
1212;-51197829;-29975191
1213;-51194481;-29972038
1214;-51199148;-29980663
1215;-51199035;-29980320
1216;-51183833;-29973616
1217;-51183549;-29976033
1218;-51199291;-29987521
1219;-51199727;-29987353
1220;-51196935;-29980259
1221;-51196578;-29980337
1222;-51198785;-29980235
1223;-51191862;-29987614
1224;-51191308;-29985893
1225;-51199714;-29987676
1226;-51199664;-29987520
1227;-51200360;-29987687
1228;-51200626;-29987597
1229;-51200170;-29987739
1230;-51195614;-29987898
1231;-51195703;-29987779
1232;-51189954;-29995660
1233;-51188608;-29997544
1234;-51187324;-29987308
1235;-51189315;-29985935
1236;-51210849;-29996713
1237;-51275455;-29940348
1238;-51294865;-29962165
1239;-51249251;-30024811
1240;-51286140;-30061741
1241;-51257736;-30020494
1242;-51259838;-30016494
1243;-51262431;-30012958
1244;-51251731;-30029222
1245;-51260584;-30014720
1246;-51259422;-30014909
1247;-51260748;-30013454
1248;-51259488;-30014580
1249;-51262772;-30013766
1250;-51258405;-30018900
1251;-51198584;-29980526
1252;-51199507;-29980198
1253;-51199623;-29980547
1254;-51186685;-29980079
1255;-51186347;-29979013
1256;-51176977;-29969351
1257;-51176955;-29967953
1258;-51194347;-29984776
1259;-51194772;-29984673
1260;-51181368;-29971470
1261;-51179477;-29972086
1262;-51179592;-29970242
1263;-51197636;-29985021
1264;-51196913;-29985198
1265;-51196515;-29985299
1266;-51194978;-29985299
1267;-51194892;-29985024
1268;-51189225;-29971320
1269;-51196205;-29985370
1270;-51196096;-29985021
1271;-51198428;-29984831
1272;-51198052;-29984921
1273;-51195892;-29984403
1274;-51196807;-29984848
1275;-51196409;-29984945
1276;-51197522;-29984672
1277;-51182301;-29972510
1278;-51182387;-29971871
1279;-51187243;-29983673
1280;-51201770;-29984977
1281;-51201088;-29982982
1282;-51178147;-29975247
1283;-51185887;-30184658
1284;-51185476;-30185394
1285;-51185165;-30185260
1286;-51183973;-30181732
1287;-51183933;-30181923
1288;-51182631;-30181767
1289;-51181310;-30181610
1290;-51181698;-30179605
1291;-51181248;-30181931
1292;-51181199;-30182183
1293;-51182214;-30183166
1294;-51182804;-30183252
1295;-51180683;-30181828
1296;-51179892;-30181684
1297;-51168866;-30179916
1298;-51167683;-30180235
1299;-51168125;-30181453
1300;-51167279;-30179043
1301;-51183576;-30205547
1302;-51183228;-30204537
1303;-51186006;-30207585
1304;-51186193;-30206480
1305;-51188101;-30207258
1306;-51188571;-30206690
1307;-51184734;-30208625
1308;-51184540;-30208189
1309;-51184273;-30211864
1310;-51183761;-30210638
1311;-51183092;-30209189
1312;-51182608;-30208128
1313;-51182443;-30207691
1314;-51180680;-30208194
1315;-51117552;-30013654
1316;-51120374;-30013078
1317;-51133346;-30028556
1318;-51136309;-30031274
1319;-51152780;-30037480
1320;-51152220;-30037740
1321;-51123079;-30037809
1322;-51122989;-30037279
1323;-51129108;-30027100
1324;-51129259;-30027510
1325;-51129661;-30027421
1326;-51128464;-30026682
1327;-51128041;-30026768
1328;-51139501;-30026121
1329;-51139560;-30026844
1330;-51141665;-30025877
1331;-51141889;-30026866
1332;-51138786;-30026850
1333;-51127714;-30026838
1334;-51142991;-30023288
1335;-51142545;-30019616
1336;-51137756;-30020106
1337;-51137756;-30020105
1338;-51260035;-30122959
1339;-51240570;-30132163
1340;-51243997;-30075707
1341;-51249836;-30089502
1342;-51218965;-30020853
1343;-51241239;-30033847
1344;-51242489;-30034972
1345;-51265757;-30102939
1346;-51263073;-30104895
1347;-51262029;-30105327
1348;-51259708;-30105601
1349;-51259246;-30105480
1350;-51260918;-30105906
1351;-51258657;-30106744
1352;-51257658;-30106399
1353;-51259456;-30107034
1354;-51257294;-30107209
1355;-51259171;-30107851
1356;-51256833;-30108263
1357;-51258225;-30108743
1358;-51258751;-30108920
1359;-51257199;-30110983
1360;-51255815;-30110497
1361;-51258684;-30111500
1362;-51244260;-30104104
1363;-51244690;-30104093
1364;-51264713;-30102523
1365;-51263615;-30102993
1366;-51260942;-30099779
1367;-51261437;-30099603
1368;-51260755;-30099876
1369;-51260755;-30099877
1370;-51251938;-30096915
1371;-51252076;-30096924
1372;-51251364;-30096868
1373;-51252252;-30096189
1374;-51250109;-30095006
1375;-51255089;-30097147
1376;-51251192;-30096861
1377;-51240957;-30100274
1378;-51240575;-30101128
1379;-51241631;-30103055
1380;-51241221;-30102913
1381;-51240760;-30102755
1382;-51239967;-30102483
1383;-51238022;-30100326
1384;-51235727;-30101028
1385;-51205554;-29989270
1386;-51207743;-29997708
1387;-51209066;-30001947
1388;-51200253;-29972234
1389;-51197113;-29970283
1390;-51084348;-30047340
1391;-51084914;-30046157
1392;-51242557;-30099804
1393;-51242168;-30100984
1394;-51247909;-30107812
1395;-51246463;-30107312
1396;-51258596;-30099861
1397;-51260712;-30099225
1398;-51256670;-30100324
1399;-51256750;-30100525
1400;-51257031;-30100635
1401;-51256427;-30100801
1402;-51255512;-30108756
1403;-51256456;-30109091
1404;-51258001;-30098582
1405;-51257943;-30097598
1406;-51264561;-30103070
1407;-51258843;-30100487
1408;-51259040;-30100986
1409;-51259265;-30101558
1410;-51246023;-30105815
1411;-51246729;-30106130
1412;-51245090;-30105950
1413;-51244961;-30105948
1414;-51140618;-30018797
1415;-51123180;-30014848
1416;-51136876;-30022074
1417;-51136889;-30022066
1418;-51136030;-30016065
1419;-51135182;-30016267
1420;-51126517;-30013305
1421;-51126601;-30014560
1422;-51127282;-30014530
1423;-51125891;-30013533
1424;-51125960;-30014578
1425;-51141835;-30014591
1426;-51141485;-30009671
1427;-51141560;-30010855
1428;-51131023;-30014352
1429;-51130940;-30013010
1430;-51131825;-30014315
1431;-51140312;-30013926
1432;-51140338;-30014366
1433;-51136477;-30012661
1434;-51137275;-30012573
1435;-51141444;-30020775
1436;-51139215;-30020565
1437;-51129619;-30015200
1438;-51128006;-30015270
1439;-51136641;-30013998
1440;-51136808;-30015247
1441;-51140248;-30010924
1442;-51140760;-30011567
1443;-51141613;-30011527
1444;-51140053;-30010658
1445;-51140231;-30012958
1446;-51141755;-30013531
1447;-51141908;-30030732
1448;-51141909;-30031390
1449;-51143649;-30031389
1450;-51142763;-30031388
1451;-51143650;-30030735
1452;-51145178;-30031392
1453;-51144908;-30034941
1454;-51153336;-30035930
1455;-51153726;-30036213
1456;-51133151;-30033395
1457;-51132015;-30033316
1458;-51133193;-30032971
1459;-51145363;-30032705
1460;-51151749;-30090821
1461;-51159160;-30088402
1462;-51166148;-30076045
1463;-51165377;-30077989
1464;-51166329;-30074906
1465;-51165221;-30075951
1466;-51165239;-30075612
1467;-51164914;-30075395
1468;-51174463;-30074034
1469;-51174236;-30074983
1470;-51172880;-30074336
1471;-51153030;-30073009
1472;-51151495;-30072775
1473;-51153398;-30068392
1474;-51152523;-30068409
1475;-51128227;-30082912
1476;-51128723;-30084478
1477;-51120061;-30083521
1478;-51228345;-30083553
1479;-51228648;-30083720
1480;-51225544;-30086368
1481;-51224948;-30086362
1482;-51226216;-30086173
1483;-51225864;-30086371
1484;-51225246;-30085458
1485;-51225192;-30085722
1486;-51225414;-30080533
1487;-51217490;-30085021
1488;-51218292;-30085402
1489;-51232415;-30072696
1490;-51232948;-30072898
1491;-51232005;-30047991
1492;-51232004;-30047991
1493;-51238026;-30041948
1494;-51238028;-30041948
1495;-51222010;-30034966
1496;-51220146;-30036230
1497;-51213645;-30017729
1498;-51143237;-29987124
1499;-51152420;-29968644
1500;-51147222;-29968477
1501;-51217747;-30075380
1502;-51210131;-30075404
1503;-51189754;-30068871
1504;-51191246;-30069706
1505;-51105132;-30121764
1506;-51105568;-30121401
1507;-51154867;-30070648
1508;-51145228;-30021770
1509;-51146705;-30010440
1510;-51146145;-30010506
1511;-51147829;-30013366
1512;-51146406;-30013494
1513;-51146502;-30012744
1514;-51155527;-30010378
1515;-51155231;-30010379
1516;-51155526;-30018349
1517;-51204551;-30147605
1518;-51133343;-30095976
1519;-51133228;-30095848
1520;-51133203;-30095663
1521;-51133101;-30095520
1522;-51131495;-30095946
1523;-51131671;-30096169
1524;-51130942;-30095478
1525;-51131177;-30095736
1526;-51162241;-30147709
1527;-51162252;-30148142
1528;-51166865;-30148351
1529;-51132530;-30094470
1530;-51131678;-30093996
1531;-51132789;-30094459
1532;-51134006;-30095035
1533;-51134239;-30095199
1534;-51132528;-30094671
1535;-51170430;-30130738
1536;-51169654;-30137549
1537;-51170999;-30163332
1538;-51160097;-30160367
1539;-51152866;-30153750
1540;-51130476;-30031074
1541;-51151073;-30032075
1542;-51152234;-30031235
1543;-51155389;-30030198
1544;-51155889;-30028593
1545;-51158506;-30020147
1546;-51158531;-30019682
1547;-51207628;-30048344
1548;-51194348;-30051142
1549;-51193449;-30052401
1550;-51194088;-30050947
1551;-51195264;-30049640
1552;-51162266;-30011013
1553;-51162047;-30010979
1554;-51164318;-30043874
1555;-51117641;-30013783
1556;-51209678;-30146772
1557;-51131591;-30093891
1558;-51239141;-30079760
1559;-51223547;-30065114
1560;-51185027;-30203713
1561;-51183472;-30203431
1562;-51135704;-30155832
1563;-51135675;-30155885
1564;-51089069;-30025479
1565;-51088963;-30025306
1566;-51088468;-30025356
1567;-51088836;-30025206
1568;-51088930;-30025916
1569;-51088719;-30025475
1570;-51089136;-30026403
1571;-51089428;-30026329
1572;-51088931;-30026435
1573;-51089389;-30024630
1574;-51088936;-30024850
1575;-51088757;-30025976
1576;-51088309;-30026545
1577;-51088297;-30026685
1578;-51253337;-30102583
1579;-51251482;-30103201
1580;-51242285;-30103262
1581;-51242723;-30102374
1582;-51237611;-30103169
1583;-51237923;-30103277
1584;-51254109;-30103271
1585;-51254407;-30102313
1586;-51255982;-30102654
1587;-51260880;-30103269
1588;-51259292;-30102810
1589;-51260908;-30102381
1590;-51255502;-30107362
1591;-51256183;-30107594
1592;-51255316;-30107740
1593;-51253908;-30107264
1594;-51248933;-30105552
1595;-51255958;-30107964
1596;-51253751;-30105101
1597;-51258198;-30105207
1598;-51165236;-30113497
1599;-51162460;-30112547
1600;-51228374;-30132043
1601;-51227343;-30131142
1602;-51222341;-30109775
1603;-51223019;-30112765
1604;-51214326;-30106199
1605;-51240971;-30094153
1606;-51240238;-30094448
1607;-51232813;-30095314
1608;-51250429;-30092432
1609;-51254224;-30096039
1610;-51249972;-30091102
1611;-51103176;-30025854
1612;-51202311;-29988150
1613;-51201993;-29988138
1614;-51216922;-30053769
1615;-51216992;-30054258
1616;-51192479;-30094307
1617;-51188850;-30093612
1618;-51133132;-30096336
1619;-51133345;-30095977
1620;-51133268;-30095086
1621;-51133316;-30094955
1622;-51163061;-30147698
1623;-51130607;-30095200
1624;-51130504;-30095277
1625;-51131672;-30096169
1626;-51131538;-30096252
1627;-51164592;-30147800
1628;-51162339;-30147349
1629;-51161867;-30148130
1630;-51133363;-30095128
1631;-51133426;-30095370
1632;-51085129;-30047882
1633;-51089366;-30025354
1634;-51089362;-30025913
1635;-51088248;-30025439
1636;-51088041;-30025516
1637;-51258571;-30104395
1638;-51257885;-30104200
1639;-51088775;-30026465
1640;-51088799;-30026568
1641;-51241205;-30103992
1642;-51258773;-30103945
1643;-51261162;-30103901
1644;-51261147;-30104375
1645;-51243945;-30104447
1646;-51243829;-30104365
1647;-51262750;-30104434
1648;-51262045;-30104076
1649;-51262992;-30103735
1650;-51259812;-30107139
1651;-51260165;-30116825
1652;-51254126;-30096110
1653;-51261210;-30105976
1654;-51251340;-30104499
1655;-51249986;-30104161
1656;-51244086;-30104527
1657;-51242763;-30104129
1658;-51242546;-30104580
1659;-51243880;-30104662
1660;-51244027;-30104653
1661;-51262906;-30104624
1662;-51259598;-30104654
1663;-51260322;-30104066
1664;-51245811;-30105724
1665;-51244629;-30105903
1666;-51244087;-30105897
1667;-51250606;-30106124
1668;-51253621;-30109812
1669;-51251645;-30109095
1670;-51249579;-30108386
1671;-51246110;-30107197
1672;-51245818;-30107101
1673;-51259178;-30097223
1674;-51256937;-30097751
1675;-51264002;-30098984
1676;-51264340;-30099350
1677;-51265038;-30100115
1678;-51265508;-30101567
1679;-51187211;-30210090
1680;-51103308;-30035688
1681;-51102758;-30035640
1682;-51112530;-30032297
1683;-51112478;-30031514
1684;-51092396;-30035690
1685;-51092496;-30036707
1686;-51101929;-30026541
1687;-51101895;-30025896
1688;-51115158;-30026144
1689;-51114326;-30026201
1690;-51102383;-30027082
1691;-51102512;-30027088
1692;-51118124;-30023784
1693;-51117329;-30023844
1694;-51102020;-30025150
1695;-51102326;-30024896
1696;-51132526;-30094732
1697;-51124456;-30097705
1698;-51123912;-30098153
1699;-51101584;-30116030
1700;-51101151;-30115055
1701;-51092901;-30005887
1702;-51092843;-30006346
1703;-51068733;-30224962
1704;-51069131;-30224746
1705;-51135953;-30234431
1706;-51133922;-30239984
1707;-51139687;-30244600
1708;-51147468;-30258164
1709;-51111839;-30009742
1710;-51111785;-30009106
1711;-51164269;-30180956
1712;-51162053;-30184410
1713;-51181124;-30181571
1714;-51191159;-29992053
1715;-51196363;-29983462
1716;-51199110;-29995798
1717;-51199400;-29996755
1718;-51146136;-29987310
1719;-51137374;-29984967
1720;-51137738;-29984988
1721;-51122304;-29990769
1722;-51122180;-29990790
1723;-51101749;-29991678
1724;-51099117;-29991540
1725;-51106651;-29992314
1726;-51106580;-29992608
1727;-51094316;-30007502
1728;-51093539;-30007497
1729;-51134844;-30002849
1730;-51130218;-30001323
1731;-51130260;-30000907
1732;-51141747;-30108144
1733;-51142366;-30108079
1734;-51143407;-30108262
1735;-51143722;-30108116
1736;-51228877;-30130591
1737;-51223346;-30130147
1738;-51223303;-30131184
1739;-51217950;-30142410
1740;-51218696;-30142771
1741;-51218279;-30142197
1742;-51226513;-30142756
1743;-51223418;-30142789
1744;-51221742;-30141858
1745;-51222003;-30142440
1746;-51220164;-30139884
1747;-51222528;-30140370
1748;-51227188;-30141343
1749;-51225558;-30140326
1750;-51230391;-30133626
1751;-51230469;-30133887
1752;-51225250;-30140148
1753;-51223911;-30139324
1754;-51227661;-30140239
1755;-51226950;-30139779
1756;-51226054;-30139711
1757;-51220490;-30139184
1758;-51223472;-30150419
1759;-51224031;-30150589
1760;-51226133;-30160738
1761;-51225366;-30160503
1762;-51226265;-30160412
1763;-51225239;-30160827
1764;-51224450;-30160600
1765;-51223470;-30160909
1766;-51223125;-30160581
1767;-51189698;-30211829
1768;-51189015;-30211427
1769;-51191067;-30212301
1770;-51191253;-30212426
1771;-51191261;-30187358
1772;-51190951;-30187624
1773;-51175977;-30178856
