ID;Longitude;Latitude;ORDEM;DATA_IMPLA;PREDIAL;CDL1;CDL2;LOG1;LOG2;LOCAL;LOCAL_SIG;TIPO;OBSERVACAO;CODIGO
1632;-51.234000;-30.029554;447;;0;7777162;7778012;R SIQUEIRA CAMPOS;R GEN JO+O MANOEL;R SIQUEIRA CAMPOS & R GEN JOAO MANOEL;R SIQUEIRA CAMPOS & R GEN JOAO MANOEL;CRUZAMENTO;;SIQ-JOM
716;-51.231892;-30.047953;448;;;7775026;7677115;AV IPIRANGA;AV EDVALDO PEREIRA PAIVA;AV IPIRANGA & AV EDVALDO PEREIRA PAIVA;AV IPIRANGA & AV EDVALDO PEREIRA PAIVA;CRUZAMENTO;;EDV-IPICB
691;-51.232683;-30.046909;449;19881116;0;7775026;7677115;AV IPIRANGA;AV EDVALDO PEREIRA PAIVA;AV IPIRANGA & AV EDVALDO PEREIRA PAIVA;AV IPIRANGA & AV EDVALDO PEREIRA PAIVA;CRUZAMENTO;;EDV-IPIBC
714;-51.231789;-30.047063;450;;;7775026;7677115;AV IPIRANGA;AV EDVALDO PEREIRA PAIVA;AV IPIRANGA & AV EDVALDO PEREIRA PAIVA;AV IPIRANGA & AV EDVALDO PEREIRA PAIVA;CRUZAMENTO;EDVALDO BC;EDV-IPIB
572;-51.231475;-30.044368;451;;;7677115;7776164;AV EDVALDO PEREIRA PAIVA;R MARCIO L VERAS VIDOR;AV EDVALDO PEREIRA PAIVA & R MARCIO L VERAS VIDOR;AV EDVALDO PEREIRA PAIVA & R MARCIO L VERAS VIDOR;CRUZAMENTO;;EDV-MVV
305;-51.229390;-30.047941;452;19790205;0;7778145;7775026;AV BORGES DE MEDEIROS;AV IPIRANGA;AV BORGES DE MEDEIROS & AV IPIRANGA;AV BORGES DE MEDEIROS & AV IPIRANGA;CRUZAMENTO;;IPI-BOR
717;-51.229298;-30.047975;453;;31;7775026;;AV IPIRANGA;;31 AV IPIRANGA;31 AV IPIRANGA;PEDESTRE;SHOPPING PRAIA DE BELAS;IPI-BOR
303;-51.229352;-30.047481;454;;;7778145;7775026;AV BORGES DE MEDEIROS;AV IPIRANGA;AV BORGES DE MEDEIROS & AV IPIRANGA;AV BORGES DE MEDEIROS & AV IPIRANGA;CRUZAMENTO;;IPI-BOR
306;-51.229309;-30.046826;455;;2233;7778145;;AV BORGES DE MEDEIROS;;2233 AV BORGES DE MEDEIROS;AV BORGES DE MEDEIROS;PEDESTRE;CB DEFR SMOV;BOR-DAC
308;-51.229230;-30.046826;456;3092009;2244;7778145;;AV BORGES DE MEDEIROS;;2244 AV BORGES DE MEDEIROS;2244 AV BORGES DE MEDEIROS;PEDESTRE;BC FR SMOV;BOR-DAC
326;-51.229140;-30.045801;457;;;7778145;7776032;AV BORGES DE MEDEIROS;R DOLORES ALCARAZ CALDAS;AV BORGES DE MEDEIROS & R DOLORES ALCARAZ CALDAS;AV BORGES DE MEDEIROS & R DOLORES ALCARAZ CALDAS;CRUZAMENTO;;BOR-DAC
562;-51.231208;-30.042833;458;9062012;0;7677115;7777212;AV EDVALDO PEREIRA PAIVA;AV AURELIANO DE FIGUEIREDO PINTO;AV EDVALDO PEREIRA PAIVA & AV AURELIANO DE FIGUEIREDO PINTO;AV EDVALDO PEREIRA PAIVA & AV AURELIANO DE FIGUEIREDO PINTO;CRUZAMENTO;;EDV-AUR
103;-51.230696;-30.042913;459;15102010;155;7776081;;AV AURELIANO DE FIGUEIREDO PINTO;;155 AV AURELIANO DE FIGUEIREDO PINTO;155 AV AURELIANO DE FIGUEIREDO PINTO;PEDESTRE;FORUM;EDV-AUR
325;-51.228945;-30.044120;460;;;7778145;7776024;AV BORGES DE MEDEIROS;R ISMAEL CHAVES BARCELOS;AV BORGES DE MEDEIROS & R ISMAEL CHAVES BARCELOS;AV BORGES DE MEDEIROS & R ISMAEL CHAVES BARCELOS;CRUZAMENTO;;BOR-ICB
310;-51.228830;-30.043037;461;19790205;0;7778145;7776081;AV BORGES DE MEDEIROS;AV AURELIANO DE FIGUEIREDO PINTO;AV BORGES DE MEDEIROS & AV AURELIANO DE FIGUEIREDO PINTO;AV BORGES DE MEDEIROS & AV AURELIANO DE FIGUEIREDO PINTO;CRUZAMENTO;;BOR-AUR
311;-51.228743;-30.042151;462;19920921;1555;7778145;;AV BORGES DE MEDEIROS;;1555 AV BORGES DE MEDEIROS;1545 AV BORGES DE MEDEIROS;PEDESTRE;PED DEF DAER 2;BOR-PD11
931;-51.227679;-30.048076;463;19790205;0;7776107;7775026;AV PRAIA DE BELAS;AV IPIRANGA;AV PRAIA DE BELAS & AV IPIRANGA;AV PRAIA DE BELAS & AV IPIRANGA;CRUZAMENTO;;IPI-PBE
946;-51.227696;-30.047991;464;;1077;7776107;;AV PRAIA DE BELAS;;1077 AV PRAIA DE BELAS;1077 AV PRAIA DE BELAS;CICLISTA;SEMAF P CICLISTA;IPI-PBE
930;-51.227584;-30.047620;465;;;7776107;7775026;AV PRAIA DE BELAS;AV IPIRANGA;AV PRAIA DE BELAS & AV IPIRANGA;AV PRAIA DE BELAS & AV IPIRANGA;CRUZAMENTO;;IPI-PBE
940;-51.227396;-30.046610;466;;800;7776107;;AV PRAIA DE BELAS;;800 AV PRAIA DE BELAS;AV PRAIA DE BELAS;PEDESTRE;FTE 9 BPM;PBE-PD06
938;-51.227558;-30.044394;467;7012016;640;7776107;;AV PRAIA DE BELAS;;640 AV PRAIA DE BELAS;640 AV PRAIA DE BELAS;PEDESTRE;Fr Garcia/esq R Ismael Barcelos-Memo 368 GPTC;PBE-PD10
105;-51.227944;-30.043090;468;7012016;394;7776081;;AV AURELIANO DE FIGUEIREDO PINTO;;394 AV AURELIANO DE FIGUEIREDO PINTO;394 AV AURELIANO DE FIGUEIREDO PINTO;PEDESTRE;DF Bombeiros Memo490/15GPTC GEOmanual;AUR-PBE
932;-51.227782;-30.043132;469;19790205;0;7776107;7776081;AV PRAIA DE BELAS;AV AURELIANO DE FIGUEIREDO PINTO;AV PRAIA DE BELAS & AV AURELIANO DE FIGUEIREDO PINTO;AV PRAIA DE BELAS & AV AURELIANO DE FIGUEIREDO PINTO;CRUZAMENTO;;AUR-PBE
934;-51.227882;-30.042183;470;;428;7776107;;AV PRAIA DE BELAS;;428 AV PRAIA DE BELAS;428 AV PRAIA DE BELAS;PEDESTRE;;PBE-PD01
935;-51.227997;-30.041362;471;;300;7776107;;AV PRAIA DE BELAS;;300 AV PRAIA DE BELAS;300 AV PRAIA DE BELAS;PEDESTRE;PAO DOS POBRES;PBE-PD01
328;-51.228619;-30.040948;472;;1555;7778145;;AV BORGES DE MEDEIROS;;1555 AV BORGES DE MEDEIROS;1515 AV BORGES DE MEDEIROS;PEDESTRE;PED DEF DAER 1;BOR-PD11
329;-51.228565;-30.040303;473;;;7778145;7777204;AV BORGES DE MEDEIROS;R ANTONIO KLINGER FILHO;AV BORGES DE MEDEIROS & R ANTONIO KLINGER FILHO;AV BORGES DE MEDEIROS & R ANTONIO KLINGER FILHO;CRUZAMENTO;;BOR-AKF
97;-51.232759;-30.037344;474;19810910;0;7777212;7677081;AV AUGUSTO DE CARVALHO;AV LOUREIRO DA SILVA;AV AUGUSTO DE CARVALHO & AV LOUREIRO DA SILVA;AV AUGUSTO DE CARVALHO & AV LOUREIRO DA SILVA;CRUZAMENTO;;LOU-AUG
806;-51.231408;-30.037477;475;;945;7677081;;AV LOUREIRO DA SILVA;;945 AV LOUREIRO DA SILVA;945 AV LOUREIRO DA SILVA;PEDESTRE;ESCOLA PAROBE;LOU-AUG
817;-51.231415;-30.037432;476;;;7677081;;AV LOUREIRO DA SILVA;;DF 945 AV LOUREIRO DA SILVA;AV LOUREIRO DA SILVA;PEDESTRE;DF ESCOLA PAROBE;LOU-AUG
816;-51.229001;-30.038702;477;;1059;7677081;;AV LOUREIRO DA SILVA;;1059 AV LOUREIRO DA SILVA;1059 AV LOUREIRO DA SILVA;PEDESTRE;JUNTO PONTE DE PEDRA DIRECAO JOAO PESSOA;LOU-PD01
810;-51.228969;-30.038610;478;;1100;7677081;;AV LOUREIRO DA SILVA;;1100 AV LOUREIRO DA SILVA;1100 AV LOUREIRO DA SILVA;PEDESTRE;JUNTO PONTE PEDRA DIRECAO GUAIBA;LOU-PD01
1379;-51.232161;-30.033319;479;;943;7677040;;R DUQUE DE CAXIAS;;943 R DUQUE DE CAXIAS;943 R DUQUE DE CAXIAS;PEDESTRE;;DUQ-PD01
1207;-51.228556;-30.039995;480;;;7777204;;R ANTONIO KLINGER FILHO;;R ANTONIO KLINGER FILHO;R ANTONIO KLINGER FILHO;PEDESTRE;PED BORGES P ANTONIO KLINGER FILHO;BOR-AKF
312;-51.228360;-30.040013;481;;;7778145;;AV BORGES DE MEDEIROS;;AV BORGES DE MEDEIROS;AV BORGES DE MEDEIROS;PEDESTRE;AV BORGES DE MEDEIROS PROX ANTONIO KLINGER FILHO;BOR-PD09
809;-51.227760;-30.038602;482;;1205;7677081;;AV LOUREIRO DA SILVA;;1182 AV LOUREIRO DA SILVA;1182 AV LOUREIRO DA SILVA;PEDESTRE;PED PROX JOAO ALFREDO DIRECAO GUAIBA;LOU-JAL
814;-51.227742;-30.038654;483;11112014;1505;7677081;;AV LOUREIRO DA SILVA;;1505 AV LOUREIRO DA SILVA;1505 AV LOUREIRO DA SILVA;PEDESTRE;PED PROX JOAO ALFREDO DIRECAO JOAO PESSOA;LOU-JAL
314;-51.228107;-30.037056;484;;1198;7778145;;AV BORGES DE MEDEIROS;;1198 AV BORGES DE MEDEIROS;AV BORGES DE MEDEIROS;PEDESTRE;BC DEFR N? 1161;BOR-PD01
313;-51.228169;-30.036927;485;19920909;1161;7778145;;AV BORGES DE MEDEIROS;;1161 AV BORGES DE MEDEIROS;1161 AV BORGES DE MEDEIROS;PEDESTRE;;BOR-PD01
315;-51.228090;-30.036073;486;20022006;0;7778145;7677073;AV BORGES DE MEDEIROS;R DEMETRIO RIBEIRO;AV BORGES DE MEDEIROS & R DEMETRIO RIBEIRO;AV BORGES DE MEDEIROS & R DEMETRIO RIBEIRO;CRUZAMENTO;;BOR-DEM
815;-51.226099;-30.037273;487;;1570;7677081;;AV LOUREIRO DA SILVA;;1570 AV LOUREIRO DA SILVA;1570 AV LOUREIRO DA SILVA;PEDESTRE;PED ESQ JOSE DO PATROCINIO;LOU-JPA
1471;-51.225971;-30.037307;488;;183;7877244;;R JOSE DO PATROCINIO;;183 R JOSE DO PATROCINIO;183 R JOSE DO PATROCINIO;PEDESTRE;PED APOS LOUREIRO DA SILVA;LOU-JPA
1467;-51.226013;-30.037229;489;19790205;0;7877244;7677081;R JOSE DO PATROCINIO;AV LOUREIRO DA SILVA;R JOSE DO PATROCINIO & AV LOUREIRO DA SILVA;R JOSE DO PATROCINIO & AV LOUREIRO DA SILVA;CRUZAMENTO;;LOU-JPA
324;-51.228047;-30.035886;490;;1042;7778145;;AV BORGES DE MEDEIROS;;1042 AV BORGES DE MEDEIROS;1042 AV BORGES DE MEDEIROS;PEDESTRE;PED PROX DEMETRIO RIBEIRO;BOR-DEM
316;-51.228028;-30.034964;491;19790205;0;7778145;7777196;AV BORGES DE MEDEIROS;R CEL FERNANDO MACHADO;AV BORGES DE MEDEIROS & R CEL FERNANDO MACHADO;AV BORGES DE MEDEIROS & R CEL FERNANDO MACHADO;CRUZAMENTO;;BOR-FMA
1490;-51.227251;-30.034917;492;19980912;0;7878085;7777196;R MARECHAL FLORIANO PEIXOTO;R CEL FERNANDO MACHADO;R MARECHAL FLORIANO PEIXOTO & R CEL FERNANDO MACHADO;R MARECHAL FLORIANO PEIXOTO & R CEL FERNANDO MACHADO;CRUZAMENTO;;MAL-FMA
323;-51.227892;-30.032609;493;;691;7778145;;AV BORGES DE MEDEIROS;;691 AV BORGES DE MEDEIROS;691 AV BORGES DE MEDEIROS;PEDESTRE;;BOR-PD08
322;-51.227830;-30.032613;494;27022012;688;7778145;7777121;AV BORGES DE MEDEIROS;;688 AV BORGES DE MEDEIROS;688 AV BORGES DE MEDEIROS;LOGRADOURO;ESQ JERONIMO COELHO;BOR-PD08
1491;-51.227151;-30.033712;495;19790205;0;7878085;7677040;R MARECHAL FLORIANO PEIXOTO;R DUQUE DE CAXIAS;R MARECHAL FLORIANO PEIXOTO & R DUQUE DE CAXIAS;R MARECHAL FLORIANO PEIXOTO & R DUQUE DE CAXIAS;CRUZAMENTO;;MAL-DUQ
1380;-51.226698;-30.033597;496;;1475;7677040;;R DUQUE DE CAXIAS;;1475 R DUQUE DE CAXIAS;1475 R DUQUE DE CAXIAS;PEDESTRE;DEF COL SEVIGNE;MAL-DUQ
1492;-51.227046;-30.032546;497;19800602;0;7878085;7777121;R MARECHAL FLORIANO PEIXOTO;R JERONIMO COELHO;R MARECHAL FLORIANO PEIXOTO & R JERONIMO COELHO;R MARECHAL FLORIANO PEIXOTO & R JERONIMO COELHO;CRUZAMENTO;05/11/15 B.sonoras.Proc processo da EPV 001.026587;MAL-JCO
1426;-51.225776;-30.034983;498;20020617;0;7877228;7877129;R GEN LIMA E SILVA;AV DESEMBARGADOR ANDRE DA ROCHA;R GEN LIMA E SILVA & AV DESEMBARGADOR ANDRE DA ROCHA;R GEN LIMA E SILVA & AV DESEMBARGADOR ANDRE DA ROCHA;CRUZAMENTO;;MAL-FMA
1431;-51.224809;-30.035783;499;;177;7877228;;R GEN LIMA E SILVA;;177 R GEN LIMA E SILVA;177 R GEN LIMA E SILVA;PEDESTRE;PED ESQ LOUREIRO DA SILVA;LOU-LIM
1427;-51.224719;-30.035819;500;19790205;0;7877228;7677081;R GEN LIMA E SILVA;AV LOUREIRO DA SILVA;R GEN LIMA E SILVA & AV LOUREIRO DA SILVA;R GEN LIMA E SILVA & AV LOUREIRO DA SILVA;CRUZAMENTO;;LOU-LIM
1381;-51.224826;-30.032386;501;;1691;7677040;;R DUQUE DE CAXIAS;;1691 R DUQUE DE CAXIAS;1691 R DUQUE DE CAXIAS;PEDESTRE;;EDU-PD02
1382;-51.224866;-30.032346;502;;1738;7677040;;R DUQUE DE CAXIAS;;1738 R DUQUE DE CAXIAS;1738 R DUQUE DE CAXIAS;PEDESTRE;;DUQ-PD02
1519;-51.223966;-30.047906;503;;;7876287;7775026;R MUCIO TEIXEIRA;AV IPIRANGA;R MUCIO TEIXEIRA & AV IPIRANGA;R MUCIO TEIXEIRA & AV IPIRANGA;CRUZAMENTO;;IPI-MUC
636;-51.221555;-30.048103;504;;;7876220;7775026;AV GETULIO VARGAS;AV IPIRANGA;AV GETULIO VARGAS & AV IPIRANGA;AV GETULIO VARGAS & AV IPIRANGA;CRUZAMENTO;;IPI-GET
1694;-51.224536;-30.043442;505;19981119;0;7876253;7776081;TRAV PESQUEIRO;AV AURELIANO DE FIGUEIREDO PINTO;TRAV PESQUEIRO & AV AURELIANO DE FIGUEIREDO PINTO;TRAV PESQUEIRO & AV AURELIANO DE FIGUEIREDO PINTO;CRUZAMENTO;;AUR-MUC
1452;-51.223373;-30.043544;506;19831221;0;7876014;7776081;R JOAO ALFREDO;AV AURELIANO DE FIGUEIREDO PINTO;R JOAO ALFREDO & AV AURELIANO DE FIGUEIREDO PINTO;R JOAO ALFREDO & AV AURELIANO DE FIGUEIREDO PINTO;CRUZAMENTO;;AUR-MUC
1478;-51.222882;-30.040168;507;19800616;0;7877301;7877244;R LUIZ AFONSO;R JOSE DO PATROCINIO;R LUIZ AFONSO & R JOSE DO PATROCINIO;R LUIZ AFONSO & R JOSE DO PATROCINIO;CRUZAMENTO;;JPA-LUA
584;-51.220919;-30.043926;508;;;7876154;7876071;AV ERICO VERISSIMO;AV VENANCIO AIRES;AV ERICO VERISSIMO & AV VENANCIO AIRES;AV ERICO VERISSIMO & AV VENANCIO AIRES;CRUZAMENTO;;ERI-VEN
1469;-51.221576;-30.041464;509;12122012;0;7877244;7976012;R JOSE DO PATROCINIO;R LOPO GONCALVES;R JOSE DO PATROCINIO & R LOPO GONCALVES;R JOSE DO PATROCINIO & R LOPO GONCALVES;CRUZAMENTO;;JPA-LOP
1477;-51.221478;-30.041456;510;;390;7976012;;R LOPO GONCALVES;;390 R LOPO GONCALVES;390 R LOPO GONCALVES;CICLISTA;SEMAF P CICLISTA;JPA-LOP
588;-51.219243;-30.045354;511;14042012;101;7876154;;AV ERICO VERISSIMO;;101 AV ERICO VERISSIMO;101 AV ERICO VERISSIMO;PEDESTRE;FR GINASIO TESOURINHA;ERI-PD05
1717;-51.219180;-30.045327;512;;100;7876154;;AV ERICO VERISSIMO;;100 AV ERICO VERISSIMO;AV ERICO VERISSIMO DF EPTC;PEDESTRE;;ERI-PD03
590;-51.218834;-30.045983;513;;125;7876154;;AV ERICO VERISSIMO;;125 AV ERICO VERISSIMO;125 AV ERICO VERISSIMO;PEDESTRE;;ERI-PD09
585;-51.218848;-30.045897;514;19790410;0;7876154;7876121;AV ERICO VERISSIMO;R DR SEBASTIAO LEAO;AV ERICO VERISSIMO & R DR SEBASTIAO LEAO;AV ERICO VERISSIMO & R DR SEBASTIAO LEAO;CRUZAMENTO;;ERI-AOG
586;-51.218292;-30.047930;515;19790323;0;7876154;7775026;AV ERICO VERISSIMO;AV IPIRANGA;AV ERICO VERISSIMO & AV IPIRANGA;AV ERICO VERISSIMO & AV IPIRANGA;CRUZAMENTO;;IPI-ERI
589;-51.218360;-30.047284;516;26042013;274;7876154;;AV ERICO VERISSIMO;;274 AV ERICO VERISSIMO;274 AV ERICO VERISSIMO;PEDESTRE;Erico BC, jto Colegio Protasio Alves;ERI-PD06
693;-51.217861;-30.047836;517;;1090;7775026;;AV IPIRANGA;;1090 AV IPIRANGA;AV IPIRANGA;PEDESTRE;BC FR COLEGIO PROTASIO ALVES;IPI-PD13
694;-51.217360;-30.047814;518;;0;7775026;7976194;AV IPIRANGA;PSG JOAO NEVES FONTOURA-IPIRANGA;AV IPIRANGA & PSG JOAO NEVES FONTOURA;AV IPIRANGA & PSG JOAO NEVES FONTOURA;CRUZAMENTO;JTO EPTC;IPI-PD13
1468;-51.219855;-30.043166;519;19790205;0;7877244;7876071;R JOSE DO PATROCINIO;AV VENANCIO AIRES;R JOSE DO PATROCINIO & AV VENANCIO AIRES;R JOSE DO PATROCINIO & AV VENANCIO AIRES;CRUZAMENTO;;VEN-JPA
732;-51.217054;-30.040371;520;;1027;7877186;;AV JOAO PESSOA;;1027 AV JOAO PESSOA;1005 AV JOAO PESSOA;PEDESTRE;CB DEF R JOSE BONIFACIO;JOA-VEN
733;-51.217002;-30.040341;521;;1026;7877186;;AV JOAO PESSOA;;1026 AV JOAO PESSOA;1026 AV JOAO PESSOA;PEDESTRE;BC PROX R JOSE BONIFACIO;JOA-VEN
1470;-51.224037;-30.039081;522;;445;7877244;;R JOSE DO PATROCINIO;;445 R JOSE DO PATROCINIO;445 R JOSE DO PATROCINIO;PEDESTRE;;JPA-REP
1279;-51.224078;-30.039002;523;19950621;0;7877293;7877244;R DA REPUBLICA;R JOSE DO PATROCINIO;R DA REPUBLICA & R JOSE DO PATROCINIO;R DA REPUBLICA & R JOSE DO PATROCINIO;CRUZAMENTO;;JPA-REP
1282;-51.224025;-30.038930;524;;441;7877293;;R DA REPUBLICA;;441 R DA REPUBLICA;441 R DA REPUBLICA;PEDESTRE;;JPA-REP
1479;-51.220774;-30.038850;525;19800630;0;7877301;7877228;R LUIZ AFONSO;R GEN LIMA E SILVA;R LUIZ AFONSO & R GEN LIMA E SILVA;R LUIZ AFONSO & R GEN LIMA E SILVA;CRUZAMENTO;;LIM-LUA
1280;-51.222243;-30.037709;526;19790205;0;7877293;7877228;R DA REPUBLICA;R GEN LIMA E SILVA;R DA REPUBLICA & R GEN LIMA E SILVA;R DA REPUBLICA & R GEN LIMA E SILVA;CRUZAMENTO;;LIM-LUA
736;-51.223100;-30.032535;527;19790205;0;7877186;7877129;AV JOAO PESSOA;AV DESEMBARGADOR ANDRE DA ROCHA;AV JOAO PESSOA & AV DESEMBARGADOR ANDRE DA ROCHA;AV JOAO PESSOA & AV DESEMBARGADOR ANDRE DA ROCHA;CRUZAMENTO;;JOA-AND
812;-51.222217;-30.034960;528;;2000;7677081;;AV LOUREIRO DA SILVA;;2000 AV LOUREIRO DA SILVA;2000 AV LOUREIRO DA SILVA;PEDESTRE;BC DEF ED EDEL TRADE CENTER;LOU-PD03
811;-51.222156;-30.035008;529;20020801;2001;7677081;;AV LOUREIRO DA SILVA;;2001 AV LOUREIRO DA SILVA;2001 AV LOUREIRO DA SILVA;PEDESTRE;;LOU-PD03
813;-51.221296;-30.034748;530;;0;7677081;;AV LOUREIRO DA SILVA;ACESSO INFERIOR VIADUTO;AV LOUREIRO DA SILVA & ACESSO INFERIOR VIADUTO;AV LOUREIRO DA SILVA & ACESSO INFERIOR VIADUTO;CRUZAMENTO;ACESSO INFERIOR LOUR PELO VDT;LOU-JOA
729;-51.222348;-30.033536;531;19810529;131;7877186;;AV JOAO PESSOA;;131 AV JOAO PESSOA;131 AV JOAO PESSOA;PEDESTRE;CB PROX AVAI EST 01 VAVA;JOA-AND
728;-51.222271;-30.033480;532;;80;7877186;;AV JOAO PESSOA;;80 AV JOAO PESSOA;AV JOAO PESSOA;PEDESTRE;BC EST UFRGS FAC DIREITO EST 01 VAVA;JOA-AND
1610;-51.221048;-30.033181;533;;500;7877343;;R SARMENTO LEITE;;500 R SARMENTO LEITE;500 R SARMENTO LEITE;PEDESTRE;PREDIO MEDICINA UFRGS  PROX LUIZ ENGLERT;SAR-PD02
730;-51.218631;-30.038328;534;;749;7877186;;AV JOAO PESSOA;;749 AV JOAO PESSOA;749 AV JOAO PESSOA;PEDESTRE;CB EST 02 TOURING;JOA-E02
731;-51.218499;-30.038400;535;;742;7877186;;AV JOAO PESSOA;;742 AV JOAO PESSOA;742 AV JOAO PESSOA;PEDESTRE;BC EST 02 TOURING;JOA-E02
1281;-51.220146;-30.036230;536;19811113;0;7877293;7877186;R DA REPUBLICA;AV JOAO PESSOA;R DA REPUBLICA & AV JOAO PESSOA;R DA REPUBLICA & AV JOAO PESSOA;CRUZAMENTO;;JOA-VDT
734;-51.220092;-30.036369;537;;517;7877186;;AV JOAO PESSOA;;517 AV JOAO PESSOA;517 AV JOAO PESSOA;PEDESTRE;CB PROX R REPUBLICA;JOA-VDT
735;-51.220009;-30.036339;538;;518;7877186;;AV JOAO PESSOA;;518 AV JOAO PESSOA;AV JOAO PESSOA;PEDESTRE;BC PROX VIADUTO PQ FARROUPILHA;JOA-ON1
1389;-51.218720;-30.034473;539;;;7877152;;R ENG LUIZ ENGLERT;;R ENG LUIZ ENGLERT DF REITORIA;167 R ENG LUIZ ENGLERT;PEDESTRE;DEF REITORIA DA UFRGS;LOU-JOA
866;-51.220450;-30.032197;540;19790206;0;7877384;7877343;AV OSVALDO ARANHA;R SARMENTO LEITE;AV OSVALDO ARANHA & R SARMENTO LEITE;AV OSVALDO ARANHA & R SARMENTO LEITE;CRUZAMENTO;;OSV-SAR
867;-51.219253;-30.032645;541;19790206;0;7877384;7877350;AV OSVALDO ARANHA;AV PAULO GAMA;AV OSVALDO ARANHA & AV PAULO GAMA;AV OSVALDO ARANHA & AV PAULO GAMA;CRUZAMENTO;;OSV-PGA
865;-51.217208;-30.033115;542;;533;7877384;;AV OSVALDO ARANHA;;533 AV OSVALDO ARANHA;533 AV OSVALDO ARANHA;PEDESTRE;P01CB INSTITUTO EDUCAÃ+O;OSV-E01
864;-51.217192;-30.033063;543;;50;7877384;;AV OSVALDO ARANHA;;500 AV OSVALDO ARANHA P01 BC;500 AV OSVALDO ARANHA;PEDESTRE;P01 BC INST EDUCAÃ+O;OSV-E01
1326;-51.231889;-30.030642;544;29072009;0;7677065;7778020;R DOS ANDRADAS;R CALDAS JUNIOR;R DOS ANDRADAS & R CALDAS JUNIOR;R DOS ANDRADAS & R CALDAS JUNIOR;CRUZAMENTO;;CAL-RDA
1633;-51.232618;-30.029086;545;;0;7777162;7778020;R SIQUEIRA CAMPOS;R CALDAS JUNIOR;R SIQUEIRA CAMPOS & R CALDAS JUNIOR;R SIQUEIRA CAMPOS & R CALDAS JUNIOR;CRUZAMENTO;;SIQ-CAL
838;-51.231931;-30.027875;546;;1025;7777170;;AV MAUA;;1025 AV MAUA;1025 AV MAUA;PEDESTRE;PED APOS SEPULVEDA;MAU-PD02
1064;-51.231860;-30.027810;547;19790205;0;7778046;7777170;AV SEPULVEDA;AV MAUA;AV SEPULVEDA & AV MAUA;AV SEPULVEDA & AV MAUA;CRUZAMENTO;;MAU-PD02
1573;-51.229971;-30.031535;548;19831104;1190;7778079;7677057;R RIACHUELO;;1190 R RIACHUELO;1190 R RIACHUELO;PEDESTRE;;BOR-SFI
1635;-51.230345;-30.028314;549;;0;7777162;7778079;R SIQUEIRA CAMPOS;R GEN CAMARA;R SIQUEIRA CAMPOS & R GEN CAMARA;R SIQUEIRA CAMPOS & R GEN CAMARA;CRUZAMENTO;;SIQ-GAL
1636;-51.229490;-30.028013;550;;0;7777162;7778053;R SIQUEIRA CAMPOS;TRAV FRANCISCO DE LEONARDO TRUDA;R SIQUEIRA CAMPOS & TRAV FRANCISCO DE LEONARDO TRUDA;R SIQUEIRA CAMPOS & TRAV FRANCISCO DE LEONARDO TRUDA;CRUZAMENTO;;SIQ-LEO
1237;-51.231241;-30.027510;551;19921019;0;7778061;7777170;R CASSIANO NASCIMENTO;AV MAUA;R CASSIANO NASCIMENTO & AV MAUA;R CASSIANO NASCIMENTO & AV MAUA;CRUZAMENTO;;MAU-CNA
1656;-51.229551;-30.026712;552;20020705;0;7778103;7777170;R URUGUAI;AV MAUA;R URUGUAI & AV MAUA;R URUGUAI & AV MAUA;CRUZAMENTO;;MAU-URU
317;-51.227784;-30.031571;553;19790205;0;7778145;7677057;AV BORGES DE MEDEIROS;R RIACHUELO;AV BORGES DE MEDEIROS & R RIACHUELO;AV BORGES DE MEDEIROS & R RIACHUELO;CRUZAMENTO;;BOR-SFI
318;-51.227753;-30.030778;554;19790205;0;7778145;7877053;AV BORGES DE MEDEIROS;AV SENADOR SALGADO FILHO;AV BORGES DE MEDEIROS & AV SENADOR SALGADO FILHO;AV BORGES DE MEDEIROS & AV SENADOR SALGADO FILHO;CRUZAMENTO;;BOR-SFI
1574;-51.226968;-30.031572;555;;0;7677057;7878085;R RIACHUELO;R MARECHAL FLORIANO PEIXOTO;R RIACHUELO & R MARECHAL FLORIANO PEIXOTO;R RIACHUELO & R MARECHAL FLORIANO PEIXOTO;CRUZAMENTO;;RIA-VIG
1057;-51.226901;-30.030844;556;19790205;0;7877053;7878085;AV SENADOR SALGADO FILHO;R MARECHAL FLORIANO PEIXOTO;AV SENADOR SALGADO FILHO & R MARECHAL FLORIANO PEIXOTO;AV SENADOR SALGADO FILHO & R MARECHAL FLORIANO PEIXOTO;CRUZAMENTO;;SFI-MAL
1575;-51.225918;-30.031581;557;;0;7677057;7878101;R RIACHUELO;R VIGARIO JOSE IGNACIO;R RIACHUELO & R VIGARIO JOSE IGNACIO;R RIACHUELO & R VIGARIO JOSE IGNACIO;CRUZAMENTO;;RIA-VIG
1058;-51.225856;-30.030927;558;20010929;0;7877053;7878101;AV SENADOR SALGADO FILHO;R VIGARIO JOSE IGNACIO;AV SENADOR SALGADO FILHO & R VIGARIO JOSE IGNACIO;AV SENADOR SALGADO FILHO & R VIGARIO JOSE IGNACIO;CRUZAMENTO;;SFI-MAL
1059;-51.224800;-30.030989;559;20001117;0;7877053;7878119;AV SENADOR SALGADO FILHO;R DR FLORES;AV SENADOR SALGADO FILHO & R DR FLORES;AV SENADOR SALGADO FILHO & R DR FLORES;CRUZAMENTO;;SFI-DRF
